Route stop,Business,Profile link,HTTP status,Final URL,Content type,Reachable/host responded,Fetched bytes,Fetch milliseconds,Error
207,Chef Xiong Kitchen,https://www.yelp.com/biz/chef-xiong-kitchen-san-francisco-2,403,https://www.yelp.com/biz/chef-xiong-kitchen-san-francisco-2,text/html;charset=utf-8,YES,0,56,
209,Izakaya Mayumi,https://www.yelp.com/biz/izakaya-mayumi-san-francisco,403,https://www.yelp.com/biz/izakaya-mayumi-san-francisco,text/html;charset=utf-8,YES,0,64,
210,Kayo Hair,https://www.yelp.com/biz/kayo-hair-salon-san-francisco?start=20,403,https://www.yelp.com/biz/kayo-hair-salon-san-francisco?start=20,text/html;charset=utf-8,YES,0,61,
211,Thanh Thanh Café,https://www.yelp.com/biz/thanh-thanh-cafe-san-francisco-2,403,https://www.yelp.com/biz/thanh-thanh-cafe-san-francisco-2,text/html;charset=utf-8,YES,0,64,
212,Fuku Ramen,https://www.instagram.com/fuku_ramen_sf/,200,https://www.instagram.com/fuku_ramen_sf/,"text/html; charset=""utf-8""",YES,0,338,
213,Little Sushi Bar,https://www.yelp.com/biz/little-sushi-bar-san-francisco,403,https://www.yelp.com/biz/little-sushi-bar-san-francisco,text/html;charset=utf-8,YES,0,66,
215,An Chi,https://www.yelp.com/biz/an-chi-san-francisco-3,403,https://www.yelp.com/biz/an-chi-san-francisco-3,text/html;charset=utf-8,YES,0,59,
216,Nail Care by Theresa,https://www.yelp.com/biz/nail-care-by-theresa-san-francisco,403,https://www.yelp.com/biz/nail-care-by-theresa-san-francisco,text/html;charset=utf-8,YES,0,61,
217,Pho Huong Viet,https://www.yelp.com/biz/pho-huong-viet-san-francisco,403,https://www.yelp.com/biz/pho-huong-viet-san-francisco,text/html;charset=utf-8,YES,0,64,
218,Aquatica Nails,https://www.yelp.com/biz/aquatica-nails-san-francisco,403,https://www.yelp.com/biz/aquatica-nails-san-francisco,text/html;charset=utf-8,YES,0,66,
220,Buffalo Burgers,https://www.yelp.com/biz/buffalo-burger-restaurant-san-francisco,403,https://www.yelp.com/biz/buffalo-burger-restaurant-san-francisco,text/html;charset=utf-8,YES,0,56,
221,Sweet Mango,https://www.yelp.com/biz/sweet-mango-dessert-and-cafe-san-francisco-3,403,https://www.yelp.com/biz/sweet-mango-dessert-and-cafe-san-francisco-3,text/html;charset=utf-8,YES,0,65,
222,amphawa,https://www.yelp.com/biz/amphawa-san-francisco-2?start=400,403,https://www.yelp.com/biz/amphawa-san-francisco-2?start=400,text/html;charset=utf-8,YES,0,66,
223,Sagarmatha Kitchen,https://www.yelp.com/biz/sagarmatha-kitchen-san-francisco,403,https://www.yelp.com/biz/sagarmatha-kitchen-san-francisco,text/html;charset=utf-8,YES,0,54,
224,"Randolph Yip, DDS",https://www.yelp.com/biz/randolph-yip-dds-san-francisco,403,https://www.yelp.com/biz/randolph-yip-dds-san-francisco,text/html;charset=utf-8,YES,0,65,
225,Express Pupuseria,https://www.facebook.com/people/Express-Liquor-and-pupuseria/100068025159891/,200,https://www.facebook.com/people/Express-Liquor-and-pupuseria/100068025159891/,"text/html; charset=""utf-8""",YES,0,434,
227,Celandine Day Spa,https://www.yelp.com/biz/celandine-day-spa-san-francisco,403,https://www.yelp.com/biz/celandine-day-spa-san-francisco,text/html;charset=utf-8,YES,0,75,
228,Muu Kara Thai Charcoal BBQ,https://www.yelp.com/biz/muukata6395-thai-charcoal-bbq-san-francisco,403,https://www.yelp.com/biz/muukata6395-thai-charcoal-bbq-san-francisco,text/html;charset=utf-8,YES,0,64,
230,LH Restaurant,https://www.yelp.com/biz/l-h-restaurant-san-francisco,403,https://www.yelp.com/biz/l-h-restaurant-san-francisco,text/html;charset=utf-8,YES,0,69,
232,Wing Lee B.B.Q. Restaurant,https://www.yelp.com/biz/wing-lee-bbq-san-francisco,403,https://www.yelp.com/biz/wing-lee-bbq-san-francisco,text/html;charset=utf-8,YES,0,59,
234,Golden Phoenix Hair Salon,https://www.yelp.com/biz/golden-phoenix-hair-design-san-francisco,403,https://www.yelp.com/biz/golden-phoenix-hair-design-san-francisco,text/html;charset=utf-8,YES,0,57,
235,Fame Hair Design,https://www.yelp.com/biz/fame-hair-design-san-francisco,403,https://www.yelp.com/biz/fame-hair-design-san-francisco,text/html;charset=utf-8,YES,0,67,
238,Clement BBQ,https://www.facebook.com/pages/Hawaiian+style+bbq+At+Clement+Street!/392862734067552/,200,https://www.facebook.com/pages/Hawaiian+style+bbq+At+Clement+Street!/392862734067552/,"text/html; charset=""utf-8""",YES,0,245,
239,Moku Yakitori,https://www.yelp.com/biz/moku-yakitori-ya-san-francisco,403,https://www.yelp.com/biz/moku-yakitori-ya-san-francisco,text/html;charset=utf-8,YES,0,60,
240,SF Smiles Dental,https://www.facebook.com/AllSmilesSF/,200,https://www.facebook.com/AllSmilesSF/,"text/html; charset=""utf-8""",YES,0,327,
241,May's Hair Design,https://www.yelp.com/biz/mays-hair-design-san-francisco?override_cta=Request+information,403,https://www.yelp.com/biz/mays-hair-design-san-francisco?override_cta=Request+information,text/html;charset=utf-8,YES,0,66,
244,Lime Tree,https://www.yelp.com/biz/lime-tree-southeast-asian-kitchen-san-francisco-2,403,https://www.yelp.com/biz/lime-tree-southeast-asian-kitchen-san-francisco-2,text/html;charset=utf-8,YES,0,66,
246,Fairy Lake Aquarium,https://www.yelp.com/biz/fairy-lake-discus-palace-san-francisco?override_cta=Get+pricing,403,https://www.yelp.com/biz/fairy-lake-discus-palace-san-francisco?override_cta=Get+pricing,text/html;charset=utf-8,YES,0,60,
248,George Jee Insurance Services,https://www.yelp.com/biz/george-jee-insurance-services-san-francisco,403,https://www.yelp.com/biz/george-jee-insurance-services-san-francisco,text/html;charset=utf-8,YES,0,61,
249,The Richmond,https://www.yelp.com/biz/the-richmond-san-francisco,403,https://www.yelp.com/biz/the-richmond-san-francisco,text/html;charset=utf-8,YES,0,64,
250,Xiao Yu's Kitchen,https://www.yelp.com/biz/xiao-yu-s-kitchen-san-francisco-2,403,https://www.yelp.com/biz/xiao-yu-s-kitchen-san-francisco-2,text/html;charset=utf-8,YES,0,63,
251,Luxury Spa,https://www.yelp.com/biz/luxury-spa-san-francisco,403,https://www.yelp.com/biz/luxury-spa-san-francisco,text/html;charset=utf-8,YES,0,71,
252,Muguboka,https://www.yelp.com/biz/muguboka-restaurant-san-francisco,403,https://www.yelp.com/biz/muguboka-restaurant-san-francisco,text/html;charset=utf-8,YES,0,75,
258,Geomantic Salon,https://www.yelp.com/biz/geomantic-salon-sf-san-francisco?override_cta=Request+an+appointment,403,https://www.yelp.com/biz/geomantic-salon-sf-san-francisco?override_cta=Request+an+appointment,text/html;charset=utf-8,YES,0,57,
259,Sung's Automotive,https://www.yelp.com/biz/sungs-automotive-service-center-san-francisco,403,https://www.yelp.com/biz/sungs-automotive-service-center-san-francisco,text/html;charset=utf-8,YES,0,72,
260,NewBills Barbershop & Salon,https://www.facebook.com/Qsbarbershop2420/,200,https://www.facebook.com/Qsbarbershop2420/,"text/html; charset=""utf-8""",YES,0,508,
262,Club Waziema,https://www.yelp.com/biz/club-waziema-san-francisco,403,https://www.yelp.com/biz/club-waziema-san-francisco,text/html;charset=utf-8,YES,0,62,
263,Asian American Medical Center,https://www.yelp.com/biz/grace-medical-clinic-san-francisco,403,https://www.yelp.com/biz/grace-medical-clinic-san-francisco,text/html;charset=utf-8,YES,0,66,
265,Trio Nails,https://www.yelp.com/biz/trio-nails-san-francisco-2,403,https://www.yelp.com/biz/trio-nails-san-francisco-2,text/html;charset=utf-8,YES,0,63,
266,Elite Fine Jewelry,https://www.yelp.com/biz/elite-fine-jewelry-san-francisco-2?override_cta=Request+a+consultation,403,https://www.yelp.com/biz/elite-fine-jewelry-san-francisco-2?override_cta=Request+a+consultation,text/html;charset=utf-8,YES,0,55,
267,San Francisco Animal Medical Center,https://www.yelp.com/biz/san-francisco-animal-medical-center-san-francisco?override_cta=Get+pricing+&+availability,403,https://www.yelp.com/biz/san-francisco-animal-medical-center-san-francisco?override_cta=Get+pricing+&+availability,text/html;charset=utf-8,YES,0,71,
269,Wayo,https://www.yelp.com/biz/wayo-sushi-san-francisco,403,https://www.yelp.com/biz/wayo-sushi-san-francisco,text/html;charset=utf-8,YES,0,70,
270,Route 101,https://www.yelp.com/biz/route-101-sf-san-francisco,403,https://www.yelp.com/biz/route-101-sf-san-francisco,text/html;charset=utf-8,YES,0,61,
271,La Fina Estampa,https://www.yelp.com/biz/la-fina-estampa-san-francisco,403,https://www.yelp.com/biz/la-fina-estampa-san-francisco,text/html;charset=utf-8,YES,0,63,
274,Victor's Pizzeria & Restaurant,https://www.yelp.com/biz/victors-pizzeria-and-italian-restaurant-san-francisco?start=820,403,https://www.yelp.com/biz/victors-pizzeria-and-italian-restaurant-san-francisco?start=820,text/html;charset=utf-8,YES,0,63,
275,Cordon Bleu,https://www.yelp.com/biz/cordon-bleu-san-francisco,403,https://www.yelp.com/biz/cordon-bleu-san-francisco,text/html;charset=utf-8,YES,0,71,
276,Lan's Formal Wear,https://www.yelp.com/biz/lans-formal-wear-san-francisco,403,https://www.yelp.com/biz/lans-formal-wear-san-francisco,text/html;charset=utf-8,YES,0,70,
277,Zee Continental Jewelry,https://www.yelp.com/biz/zee-continental-san-francisco,403,https://www.yelp.com/biz/zee-continental-san-francisco,text/html;charset=utf-8,YES,0,63,
279,Hair Future,https://www.yelp.com/biz/ilyas-hair-future-san-francisco?start=10,403,https://www.yelp.com/biz/ilyas-hair-future-san-francisco?start=10,text/html;charset=utf-8,YES,0,66,
280,Lady Goldfingers,https://www.yelp.com/biz/lady-goldfingers-san-francisco-2?override_cta=Request+an+appointment,403,https://www.yelp.com/biz/lady-goldfingers-san-francisco-2?override_cta=Request+an+appointment,text/html;charset=utf-8,YES,0,57,
281,Costa Del Sol Tanning,https://www.facebook.com/costadelsoltanningsalon/,200,https://www.facebook.com/costadelsoltanningsalon/,"text/html; charset=""utf-8""",YES,0,619,
283,The Floral Designer,https://www.yelp.com/biz/the-floral-designer-san-francisco-2,403,https://www.yelp.com/biz/the-floral-designer-san-francisco-2,text/html;charset=utf-8,YES,0,68,
284,Cup of Joy,https://www.yelp.com/biz/a-cup-of-joy-san-francisco-3,403,https://www.yelp.com/biz/a-cup-of-joy-san-francisco-3,text/html;charset=utf-8,YES,0,68,
286,Morning Fix Cafe,https://www.yelp.com/biz/the-morning-fix-san-francisco,403,https://www.yelp.com/biz/the-morning-fix-san-francisco,text/html;charset=utf-8,YES,0,64,
289,Fresh Brew Coffee,https://www.yelp.com/biz/fresh-brew-coffee-san-francisco?start=20,403,https://www.yelp.com/biz/fresh-brew-coffee-san-francisco?start=20,text/html;charset=utf-8,YES,0,65,
290,Beanstalk Cafe,https://www.yelp.com/biz/beanstalk-cafe-san-francisco-2,403,https://www.yelp.com/biz/beanstalk-cafe-san-francisco-2,text/html;charset=utf-8,YES,0,67,
291,Maru Sushi,https://www.yelp.com/biz/maru-sushi-san-francisco,403,https://www.yelp.com/biz/maru-sushi-san-francisco,text/html;charset=utf-8,YES,0,73,
293,Nave Cafe,https://www.yelp.com/biz/cafe-nave-san-francisco,403,https://www.yelp.com/biz/cafe-nave-san-francisco,text/html;charset=utf-8,YES,0,56,
296,Crystal Spa,https://www.yelp.com/biz/crystal-spa-san-francisco,403,https://www.yelp.com/biz/crystal-spa-san-francisco,text/html;charset=utf-8,YES,0,67,
297,Marcela's Taqueria,https://www.instagram.com/marcelasmarketgrill/,200,https://www.instagram.com/marcelasmarketgrill/,"text/html; charset=""utf-8""",YES,0,278,
299,Pho Tan Hoa,https://www.yelp.com/biz/pho-tan-hoa-san-francisco,403,https://www.yelp.com/biz/pho-tan-hoa-san-francisco,text/html;charset=utf-8,YES,0,64,
300,Cafecito,https://www.yelp.com/biz/cafecito-coffee-shop-san-francisco,403,https://www.yelp.com/biz/cafecito-coffee-shop-san-francisco,text/html;charset=utf-8,YES,0,54,
301,Mom Banh Mi,https://www.yelp.com/biz/mom-banh-mi-san-francisco,403,https://www.yelp.com/biz/mom-banh-mi-san-francisco,text/html;charset=utf-8,YES,0,54,
302,Mayfair Beauty Salon,https://www.yelp.com/biz/mayfair-beauty-salon-san-francisco,403,https://www.yelp.com/biz/mayfair-beauty-salon-san-francisco,text/html;charset=utf-8,YES,0,68,
304,Larkin Restaurant,https://www.yelp.com/biz/larkin-restaurant-san-francisco,403,https://www.yelp.com/biz/larkin-restaurant-san-francisco,text/html;charset=utf-8,YES,0,66,
305,Sam's Bakery,https://www.yelp.com/biz/sam-s-bakery-san-francisco,403,https://www.yelp.com/biz/sam-s-bakery-san-francisco,text/html;charset=utf-8,YES,0,67,
307,Pronto Pizza & Espresso,https://www.toasttab.com/local/order/pronto-pizzeria-sf-798-eddy-street,403,https://www.toasttab.com/local/order/pronto-pizzeria-sf-798-eddy-street,text/html; charset=UTF-8,YES,0,98,
309,Ling Beauty Salon,https://www.yelp.com/biz/ling-beauty-salon-san-francisco,403,https://www.yelp.com/biz/ling-beauty-salon-san-francisco,text/html;charset=utf-8,YES,0,59,
310,Ling's Salon,https://www.yelp.com/biz/lings-salon-san-francisco,403,https://www.yelp.com/biz/lings-salon-san-francisco,text/html;charset=utf-8,YES,0,61,
313,Armando for Hair,https://www.facebook.com/pages/Armando-for-Hair/152665818083902/,200,https://www.facebook.com/pages/Armando-for-Hair/152665818083902/,"text/html; charset=""utf-8""",YES,0,345,
314,Village Pizzeria,https://www.yelp.com/biz/village-pizzeria-san-francisco-5,403,https://www.yelp.com/biz/village-pizzeria-san-francisco-5,text/html;charset=utf-8,YES,0,63,
315,Wok Shop Cafe,https://www.yelp.com/biz/wok-shop-cafe-san-francisco,403,https://www.yelp.com/biz/wok-shop-cafe-san-francisco,text/html;charset=utf-8,YES,0,59,
316,Fingertips,https://www.yelp.com/biz/fingertips-nail-salon-san-francisco,403,https://www.yelp.com/biz/fingertips-nail-salon-san-francisco,text/html;charset=utf-8,YES,0,59,
318,Union Nails,https://www.facebook.com/pages/Union-Nails/111843398891720,200,https://www.facebook.com/people/Union-Nails/100081904293410/,"text/html; charset=""utf-8""",YES,0,701,
319,Pearly Nails,https://www.yelp.com/biz/pearly-nails-san-francisco-2,403,https://www.yelp.com/biz/pearly-nails-san-francisco-2,text/html;charset=utf-8,YES,0,67,
320,Ramen Sho Ryu,https://www.facebook.com/Ramenshoryuusa/menu/,200,https://www.facebook.com/Ramenshoryuusa/menu/,"text/html; charset=""utf-8""",YES,0,776,
324,Faces Plus,https://www.facebook.com/Faces-Plus-Skin-Spa-652826898183635/,200,https://www.facebook.com/Faces-Plus-Skin-Spa-652826898183635/,"text/html; charset=""utf-8""",YES,0,302,
325,Yong Chang Hair Design,https://www.yelp.com/biz/yong-chang-hair-design-san-francisco,403,https://www.yelp.com/biz/yong-chang-hair-design-san-francisco,text/html;charset=utf-8,YES,0,67,
326,A&A Hair Design,https://www.yelp.com/biz/a-and-a-hair-design-san-francisco,403,https://www.yelp.com/biz/a-and-a-hair-design-san-francisco,text/html;charset=utf-8,YES,0,67,
329,Lana Beauty Salon,https://www.yelp.com/biz/lana-beauty-salon-san-francisco,403,https://www.yelp.com/biz/lana-beauty-salon-san-francisco,text/html;charset=utf-8,YES,0,69,
331,Powell Florist,https://www.yelp.com/biz/powell-florist-san-francisco,403,https://www.yelp.com/biz/powell-florist-san-francisco,text/html;charset=utf-8,YES,0,64,
333,Yan Yang Beauty Salon,https://www.yelp.com/biz/yan-yang-beauty-salon-san-francisco,403,https://www.yelp.com/biz/yan-yang-beauty-salon-san-francisco,text/html;charset=utf-8,YES,0,83,
334,Ha Tea,https://www.yelp.com/biz/ha-tea-san-francisco,403,https://www.yelp.com/biz/ha-tea-san-francisco,text/html;charset=utf-8,YES,0,71,
338,Lucky Creation,https://www.yelp.com/biz/lucky-creation-vegetarian-restaurant-san-francisco,403,https://www.yelp.com/biz/lucky-creation-vegetarian-restaurant-san-francisco,text/html;charset=utf-8,YES,0,62,
339,Sweetheart Cafe,https://www.yelp.com/biz/sweetheart-cafe-san-francisco,403,https://www.yelp.com/biz/sweetheart-cafe-san-francisco,text/html;charset=utf-8,YES,0,62,
340,Golden Star Vietnamese Restaurant,https://www.yelp.com/biz/golden-star-vietnamese-restaurant-san-francisco,403,https://www.yelp.com/biz/golden-star-vietnamese-restaurant-san-francisco,text/html;charset=utf-8,YES,0,60,
342,Zhen Mei Hair Salon,https://www.yelp.com/biz/zhen-mei-hair-salon-san-francisco,403,https://www.yelp.com/biz/zhen-mei-hair-salon-san-francisco,text/html;charset=utf-8,YES,0,58,
343,Artist Hair Design,https://www.facebook.com/pages/Touched-By-An-Artist-Hair-Design/121043937920680/,200,https://www.facebook.com/pages/Touched-By-An-Artist-Hair-Design/121043937920680/,"text/html; charset=""utf-8""",YES,0,284,
344,Kay Beauty & Skin Care,https://www.facebook.com/kayskincaresanfrancisco/,200,https://www.facebook.com/kayskincaresanfrancisco/,"text/html; charset=""utf-8""",YES,0,532,
346,Sushi Boat Restaurant,https://www.yelp.com/biz/sushi-boat-restaurant-san-francisco-2,403,https://www.yelp.com/biz/sushi-boat-restaurant-san-francisco-2,text/html;charset=utf-8,YES,0,64,
348,Sutter Cafe,https://www.yelp.com/biz/sutter-cafe-san-francisco,403,https://www.yelp.com/biz/sutter-cafe-san-francisco,text/html;charset=utf-8,YES,0,73,
349,Richard's Hair Design,https://www.yelp.com/biz/richards-hair-design-san-francisco,403,https://www.yelp.com/biz/richards-hair-design-san-francisco,text/html;charset=utf-8,YES,0,61,
350,BLOOMING ALLEY,https://www.instagram.com/blooming.alley/,200,https://www.instagram.com/blooming.alley/,"text/html; charset=""utf-8""",YES,0,279,
351,Tailored Salon,https://booksy.com/en-us/183053_tailored-salon_hair-salon_134715_san-francisco,200,https://booksy.com/en-us/183053_tailored-salon_hair-salon_134715_san-francisco,text/html; charset=utf-8,YES,0,1073,
353,Boydstun & Klingner CPA's,https://www.yelp.com/biz/boydstun-and-klingner-cpas-san-francisco,403,https://www.yelp.com/biz/boydstun-and-klingner-cpas-san-francisco,text/html;charset=utf-8,YES,0,67,
354,Caffè Bianco,https://www.yelp.com/biz/caffe-bianco-san-francisco,403,https://www.yelp.com/biz/caffe-bianco-san-francisco,text/html;charset=utf-8,YES,0,60,
355,Caramba,https://www.yelp.com/biz/caramba-san-francisco,403,https://www.yelp.com/biz/caramba-san-francisco,text/html;charset=utf-8,YES,0,69,
356,New Ming's Restaurant,https://www.yelp.com/biz/new-mings-restaurant-san-francisco,403,https://www.yelp.com/biz/new-mings-restaurant-san-francisco,text/html;charset=utf-8,YES,0,70,
357,St. John,https://www.yelp.com/biz/st-john-boutique-san-francisco-2,403,https://www.yelp.com/biz/st-john-boutique-san-francisco-2,text/html;charset=utf-8,YES,0,57,
359,Taquerria Castillo B2,https://www.yelp.com/biz/taqueria-castillo-b-san-francisco,403,https://www.yelp.com/biz/taqueria-castillo-b-san-francisco,text/html;charset=utf-8,YES,0,63,
360,Ady Barber & Beauty,https://www.facebook.com/pages/Eduards-Barber-Shop/105448724235406,200,https://www.facebook.com/Eduardsbarber/,"text/html; charset=""utf-8""",YES,0,546,
361,U & I Auto Safety Center,https://www.yelp.com/biz/u-and-i-auto-safety-center-san-francisco-3,403,https://www.yelp.com/biz/u-and-i-auto-safety-center-san-francisco-3,text/html;charset=utf-8,YES,0,57,
362,Hello Bahn Mi,https://www.yelp.com/biz/hello-banh-mi-san-francisco-2,403,https://www.yelp.com/biz/hello-banh-mi-san-francisco-2,text/html;charset=utf-8,YES,0,66,
363,Yamato Auto Repair,https://www.yelp.com/biz/yamato-auto-repair-san-francisco-2?override_cta=Request+pricing+&+availability,403,https://www.yelp.com/biz/yamato-auto-repair-san-francisco-2?override_cta=Request+pricing+&+availability,text/html;charset=utf-8,YES,0,55,
364,The Sandwich Boss at EPC,https://www.yelp.com/biz/the-sandwich-boss-san-francisco,403,https://www.yelp.com/biz/the-sandwich-boss-san-francisco,text/html;charset=utf-8,YES,0,69,
365,Bahn Mi King,https://www.yelp.com/biz/banh-mi-king-san-francisco,403,https://www.yelp.com/biz/banh-mi-king-san-francisco,text/html;charset=utf-8,YES,0,67,
366,Ozzy's  Cafe & Grill,https://www.yelp.com/biz/ozzys-grill-and-cafe-san-francisco,403,https://www.yelp.com/biz/ozzys-grill-and-cafe-san-francisco,text/html;charset=utf-8,YES,0,63,
367,Lucky Nails,https://www.yelp.com/biz/lucky-nails-san-francisco-4,403,https://www.yelp.com/biz/lucky-nails-san-francisco-4,text/html;charset=utf-8,YES,0,65,
368,Il Canto Cafe,https://www.yelp.com/biz/il-canto-cafe-san-francisco-7,403,https://www.yelp.com/biz/il-canto-cafe-san-francisco-7,text/html;charset=utf-8,YES,0,57,
369,Oolong Noodles,https://www.yelp.com/biz/oolong-noodles-restaurant-san-francisco-2,403,https://www.yelp.com/biz/oolong-noodles-restaurant-san-francisco-2,text/html;charset=utf-8,YES,0,57,
372,Yummy Bakery & Cafe,https://www.yelp.com/biz/yummy-bakery-and-cafe-san-francisco,403,https://www.yelp.com/biz/yummy-bakery-and-cafe-san-francisco,text/html;charset=utf-8,YES,0,68,
373,"Oriental Shopping Center, Inc",https://www.yelp.com/biz/oriental-shopping-center-inc-san-francisco,403,https://www.yelp.com/biz/oriental-shopping-center-inc-san-francisco,text/html;charset=utf-8,YES,0,67,
375,Yummy Yummy,https://www.yelp.com/biz/yummy-yummy-san-francisco-2,403,https://www.yelp.com/biz/yummy-yummy-san-francisco-2,text/html;charset=utf-8,YES,0,64,
377,Yummy BBQ Kitchen,https://www.yelp.com/biz/yummy-bbq-kitchen-san-francisco,403,https://www.yelp.com/biz/yummy-bbq-kitchen-san-francisco,text/html;charset=utf-8,YES,0,77,
378,Café Broadway,https://www.yelp.com/biz/cafe-broadway-san-francisco?start=60,403,https://www.yelp.com/biz/cafe-broadway-san-francisco?start=60,text/html;charset=utf-8,YES,0,72,
379,V & J Cafe,https://www.yelp.com/biz/v-and-j-cafe-san-francisco,403,https://www.yelp.com/biz/v-and-j-cafe-san-francisco,text/html;charset=utf-8,YES,0,67,
380,Wa Li Bakery & Cafe,https://www.yelp.com/biz/wong-lee-bakery-san-francisco?start=20,403,https://www.yelp.com/biz/wong-lee-bakery-san-francisco?start=20,text/html;charset=utf-8,YES,0,65,
382,The AA Bakery & Cafe,https://www.yelp.com/biz/aa-bakery-and-cafe-san-francisco-2,403,https://www.yelp.com/biz/aa-bakery-and-cafe-san-francisco-2,text/html;charset=utf-8,YES,0,66,
383,Maggie McGarrys,https://www.yelp.com/biz/maggie-mcgarrys-san-francisco?override_cta=Request+a+consultation,403,https://www.yelp.com/biz/maggie-mcgarrys-san-francisco?override_cta=Request+a+consultation,text/html;charset=utf-8,YES,0,67,
386,DeLise Dessert cafe,https://www.facebook.com/DeliseCafe/,200,https://www.facebook.com/DeliseCafe/,"text/html; charset=""utf-8""",YES,0,475,
387,The Chowder Hut Grill,https://www.facebook.com/The-Chowder-Hut-Grill-179350585459768/?rf=163758377041461,200,https://www.facebook.com/people/The-Chowder-Hut-Grill/100070537473199/?rf=163758377041461,"text/html; charset=""utf-8""",YES,0,528,
389,Swiss Louis,https://www.yelp.com/biz/swiss-louis-san-francisco-3,403,https://www.yelp.com/biz/swiss-louis-san-francisco-3,text/html;charset=utf-8,YES,0,69,
390,Pepe’s Auto Repair,https://www.yelp.com/biz/pepes-auto-repair-san-francisco,403,https://www.yelp.com/biz/pepes-auto-repair-san-francisco,text/html;charset=utf-8,YES,0,69,
391,Four Seasons Nails and Spa,https://www.yelp.com/biz/four-seasons-nails-and-spa-san-francisco-2?override_cta=Get+information,403,https://www.yelp.com/biz/four-seasons-nails-and-spa-san-francisco-2?override_cta=Get+information,text/html;charset=utf-8,YES,0,62,
392,Bernal Heights Nail Care,https://www.facebook.com/bernalbreeze/,200,https://www.facebook.com/bernalbreeze/,"text/html; charset=""utf-8""",YES,0,580,
395,Brown Bear Realty,https://www.facebook.com/Brown-Bear-Realty-100442235459135/,200,https://www.facebook.com/pages/Brown%20Bear%20Realty/100442235459135/,"text/html; charset=""utf-8""",YES,0,428,
396,Moonlight Cafe,https://www.yelp.com/biz/moonlight-cafe-san-francisco,403,https://www.yelp.com/biz/moonlight-cafe-san-francisco,text/html;charset=utf-8,YES,0,89,
398,Silver Crest Donut Shop,https://www.yelp.com/biz/silver-crest-donut-shop-san-francisco?start=30,403,https://www.yelp.com/biz/silver-crest-donut-shop-san-francisco?start=30,text/html;charset=utf-8,YES,0,88,
399,3R Automotive,https://www.yelp.com/biz/3r-automotive-repair-and-body-san-francisco,403,https://www.yelp.com/biz/3r-automotive-repair-and-body-san-francisco,text/html;charset=utf-8,YES,0,82,
400,Generation Nails,https://www.instagram.com/generation.nails/,200,https://www.instagram.com/generation.nails/,"text/html; charset=""utf-8""",YES,0,404,
402,Golden City,https://www.yelp.com/biz/golden-city-building-supply-san-francisco,403,https://www.yelp.com/biz/golden-city-building-supply-san-francisco,text/html;charset=utf-8,YES,0,76,
403,Taqueria Gonzalez,https://www.yelp.com/biz/taqueria-gonzalez-san-francisco-4,403,https://www.yelp.com/biz/taqueria-gonzalez-san-francisco-4,text/html;charset=utf-8,YES,0,59,
406,Ming Hui Dim Sum,https://www.yelp.com/biz/ming-hui-dim-sum-san-francisco,403,https://www.yelp.com/biz/ming-hui-dim-sum-san-francisco,text/html;charset=utf-8,YES,0,66,
407,My Cup of Tea (Cool Tea Bar),https://www.toasttab.com/local/order/cool-tea-bar-waverly-103-waverly-pl/r-cf557910-ba20-4088-9670-f6c202f2519f,403,https://www.toasttab.com/local/order/cool-tea-bar-waverly-103-waverly-pl/r-cf557910-ba20-4088-9670-f6c202f2519f,text/html; charset=UTF-8,YES,0,58,
